,id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,year,min_revenue,name_upper,name_lower
359,22739283,Kapusta (Sunrise) 2 bedroom Cottage,99773574,Joe,Northumberland,Northesk,46.96262,-65.7448,Entire home/apt,172,2,91,2022-06-19,1.83,2,73,23,,2022.0,344,KAPUSTA (SUNRISE) 2 BEDROOM COTTAGE,kapusta (sunrise) 2 bedroom cottage
360,20913132,Charming Area close to Downtown,10602151,Cathy,Westmorland,Moncton,46.08614,-64.79944,Entire home/apt,157,5,4,2021-08-21,0.08,2,122,2,,2021.0,785,CHARMING AREA CLOSE TO DOWNTOWN,charming area close to downtown
361,22741850,Capitol Robinson Suite 103 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,32,2021-09-06,0.76,35,281,6,,2021.0,136,CAPITOL ROBINSON SUITE 103 - BOWER HOTELS + SUITES,capitol robinson suite 103 - bower hotels + suites
362,20927536,"""The Ellen Douglas Room"" at Jardine's Inn",150429124,Connie,Kent,Richibucto,46.64854,-64.87794,Private room,79,1,25,2020-10-11,0.44,5,0,0,,2020.0,79,"""THE ELLEN DOUGLAS ROOM"" AT JARDINE'S INN","""the ellen douglas room"" at jardine's inn"
363,22742633,Capitol Robinson Suite 101 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,19,2021-08-28,0.44,35,310,2,,2021.0,136,CAPITOL ROBINSON SUITE 101 - BOWER HOTELS + SUITES,capitol robinson suite 101 - bower hotels + suites
364,20981697,Chalet en bord de mer à Petit Rocher,149875535,Nathalie,Gloucester,Beresford,47.7555,-65.71277,Entire home/apt,130,6,31,2020-08-13,0.6,1,81,0,,2020.0,780,CHALET EN BORD DE MER À PETIT ROCHER,chalet en bord de mer à petit rocher
365,22742759,Capitol Robinson Suite 102 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,21,2022-04-17,0.43,35,307,4,,2022.0,136,CAPITOL ROBINSON SUITE 102 - BOWER HOTELS + SUITES,capitol robinson suite 102 - bower hotels + suites
366,20996026,Fully furnished house just minutes from the beach,86101071,Peggy,Westmorland,Shediac,46.23771,-64.51588,Entire home/apt,225,3,61,2021-09-26,1.26,1,26,15,,2021.0,675,FULLY FURNISHED HOUSE JUST MINUTES FROM THE BEACH,fully furnished house just minutes from the beach
367,21026915,Luxury w/fire pit & hot tub on deck by the water!,140632559,Annabelle,Charlotte,Dufferin,45.17015,-67.16255,Entire home/apt,336,2,59,2022-06-05,1.14,1,308,11,,2022.0,672,LUXURY W/FIRE PIT & HOT TUB ON DECK BY THE WATER!,luxury w/fire pit & hot tub on deck by the water!
368,22789409,Capitol Robinson Suite 104 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,1,2018-08-07,0.02,35,115,0,,2018.0,136,CAPITOL ROBINSON SUITE 104 - BOWER HOTELS + SUITES,capitol robinson suite 104 - bower hotels + suites
369,22789528,Capitol Robinson Suite 201 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,13,2021-02-20,0.3,35,226,0,,2021.0,136,CAPITOL ROBINSON SUITE 201 - BOWER HOTELS + SUITES,capitol robinson suite 201 - bower hotels + suites
370,21038626,"Location, location, location! Water view, downtown",151535172,Karen And Dave,Charlotte,Saint Andrews,45.07613,-67.05483,Entire home/apt,329,1,90,2022-06-09,1.91,5,273,27,,2022.0,329,"LOCATION, LOCATION, LOCATION! WATER VIEW, DOWNTOWN","location, location, location! water view, downtown"
371,22789712,Capitol Robinson Suite 202 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,1,2021-11-15,0.13,35,307,1,,2021.0,136,CAPITOL ROBINSON SUITE 202 - BOWER HOTELS + SUITES,capitol robinson suite 202 - bower hotels + suites
372,21067728,Spacious modern apartment,48389412,William,Northumberland,Newcastle,47.00987,-65.56206,Entire home/apt,97,1,27,2018-08-27,0.47,1,149,0,,2018.0,97,SPACIOUS MODERN APARTMENT,spacious modern apartment
373,22789801,Capitol Robinson Suite 203 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,9,2021-09-19,0.23,35,300,3,,2021.0,136,CAPITOL ROBINSON SUITE 203 - BOWER HOTELS + SUITES,capitol robinson suite 203 - bower hotels + suites
374,22790318,Capitol Robinson Suite 204 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,2,2021-08-01,0.18,35,294,2,,2021.0,136,CAPITOL ROBINSON SUITE 204 - BOWER HOTELS + SUITES,capitol robinson suite 204 - bower hotels + suites
375,22790379,Capitol Robinson Suite 301 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,7,2022-03-08,0.15,35,303,4,,2022.0,136,CAPITOL ROBINSON SUITE 301 - BOWER HOTELS + SUITES,capitol robinson suite 301 - bower hotels + suites
376,24261447,✅Exceptionally clean Non-smoking apartment,24881639,Danny,Westmorland,Moncton,46.10017,-64.79546,Entire home/apt,86,2,282,2022-06-22,5.62,3,49,57,,2022.0,172,✅EXCEPTIONALLY CLEAN NON-SMOKING APARTMENT,✅exceptionally clean non-smoking apartment
377,24263039,Chalet Nicolas #3,182960153,David,Westmorland,Shediac,46.22377,-64.33806,Entire home/apt,191,7,4,2021-07-31,0.11,1,280,1,,2021.0,1337,CHALET NICOLAS #3,chalet nicolas #3
378,24266594,VIP BEDROOM AT THE Dorchester JAIL -,129934599,Bill,Westmorland,Dorchester,45.89999,-64.5152,Private room,199,1,3,2019-08-31,0.08,8,364,0,,2019.0,199,VIP BEDROOM AT THE DORCHESTER JAIL -,vip bedroom at the dorchester jail -
379,24281420,Wanderer's,73439184,Dejah,Albert,Harvey,45.6983,-64.70952,Entire home/apt,150,2,39,2022-06-20,0.82,1,57,1,,2022.0,300,WANDERER'S,wanderer's
380,24284357,Authentic Bay of Fundy Beachside home St. Martins,183166590,Pat,Saint John,Saint Martins,45.35286,-65.53974,Entire home/apt,284,1,36,2019-10-19,0.75,5,0,0,,2019.0,284,AUTHENTIC BAY OF FUNDY BEACHSIDE HOME ST. MARTINS,authentic bay of fundy beachside home st. martins
381,24303233,Riverfront stay- Gateway to the Atlantic Provinces,11761557,Debra,Charlotte,Saint Stephen,45.18583,-67.29184,Entire home/apt,139,5,13,2020-12-21,0.26,4,98,0,,2020.0,695,RIVERFRONT STAY- GATEWAY TO THE ATLANTIC PROVINCES,riverfront stay- gateway to the atlantic provinces
382,24308633,"Bright, cozy & central Miramichi.",9315961,Abby,Northumberland,Newcastle,47.01106,-65.56187,Entire home/apt,128,2,91,2022-05-31,1.81,1,103,20,,2022.0,256,"BRIGHT, COZY & CENTRAL MIRAMICHI.","bright, cozy & central miramichi."
383,24309686,Grand Falls Vacation Ranch,51689853,Anne,Victoria,Grand Falls,46.95621,-67.76235,Entire home/apt,269,1,8,2022-06-11,0.17,2,343,4,,2022.0,269,GRAND FALLS VACATION RANCH,grand falls vacation ranch
384,21111130,Casa Jones Lake,23607771,Walter,Westmorland,Moncton,46.08083,-64.79911,Entire home/apt,175,3,81,2022-03-17,1.61,2,126,5,,2022.0,525,CASA JONES LAKE,casa jones lake
385,24345008,"Charming Cottage at Parlee Beach, NB",183692485,Sue/Judy,Westmorland,Shediac,46.23457,-64.50722,Entire home/apt,149,7,20,2022-05-27,0.42,1,71,10,,2022.0,1043,"CHARMING COTTAGE AT PARLEE BEACH, NB","charming cottage at parlee beach, nb"
386,21157652,Paddlewhack Lodge,152682731,Tanya,Northumberland,Blackville,46.73436,-65.83707,Entire home/apt,240,2,12,2022-06-06,1.06,1,135,12,,2022.0,480,PADDLEWHACK LODGE,paddlewhack lodge
387,21199599,Shabby Chic Loft,153120803,Amy,York,Fredericton,45.9558,-66.63954,Entire home/apt,123,1,158,2022-06-22,2.9,1,202,53,,2022.0,123,SHABBY CHIC LOFT,shabby chic loft
388,21209479,Black Bear Lodge,148025783,Brent,Sunbury,Maugerville,45.97773,-66.50815,Entire home/apt,139,1,299,2022-06-21,5.25,1,266,85,,2022.0,139,BLACK BEAR LODGE,black bear lodge
389,21333737,Downtown Dieppe - 2 bedrooms executive suite,93644538,Lorraine,Westmorland,Moncton,46.09708,-64.75458,Entire home/apt,129,3,3,2020-12-07,0.06,16,0,0,,2020.0,387,DOWNTOWN DIEPPE - 2 BEDROOMS EXECUTIVE SUITE,downtown dieppe - 2 bedrooms executive suite
390,21355545,Coco Cabana,103154437,Cinthia,Gloucester,Shippagan,47.74084,-64.70872,Entire home/apt,150,1,11,2021-08-29,0.23,1,0,6,,2021.0,150,COCO CABANA,coco cabana
391,24445601,Shore Lane Cottage,115905672,Chelsea,Albert,Alma,45.6024,-64.94092,Entire home/apt,187,1,78,2022-05-22,1.57,6,56,29,,2022.0,187,SHORE LANE COTTAGE,shore lane cottage
392,21413792,3 bedroom open concept home with sunroom,18884907,Brian,Westmorland,Moncton,46.10049,-64.74494,Entire home/apt,211,7,57,2020-10-25,1.01,2,90,0,,2020.0,1477,3 BEDROOM OPEN CONCEPT HOME WITH SUNROOM,3 bedroom open concept home with sunroom
393,21427308,The Eagles Nest,142897995,Barry,Victoria,Grand Falls,46.80148,-67.78883,Entire home/apt,162,2,122,2022-06-14,2.2,2,300,32,,2022.0,324,THE EAGLES NEST,the eagles nest
394,24448630,The Scallop Bed,115905672,Chelsea,Albert,Alma,45.60142,-64.93996,Private room,141,1,32,2022-02-21,0.64,6,73,17,,2022.0,141,THE SCALLOP BED,the scallop bed
395,21480838,Sea Glass Cottage,7316181,Robert,Saint John,Saint Martins,45.34568,-65.56735,Entire home/apt,278,3,8,2021-08-20,0.17,1,303,2,,2021.0,834,SEA GLASS COTTAGE,sea glass cottage
396,24488488,Anaway Casa,98874357,Paula And Brandon,Albert,Hopewell,45.84607,-64.57675,Entire home/apt,109,1,91,2021-10-06,1.82,1,0,16,,2021.0,109,ANAWAY CASA,anaway casa
397,24516682,"FIRST room for rent in St. Andrews, NB",185199713,Dave,Charlotte,Saint Andrews,45.08022,-67.05792,Private room,59,1,121,2022-06-21,2.42,3,81,35,,2022.0,59,"FIRST ROOM FOR RENT IN ST. ANDREWS, NB","first room for rent in st. andrews, nb"
398,21514947,19th Century Victorian Style Home - St. Croix Room,156338616,Karen,Charlotte,Saint Stephen,45.19303,-67.28792,Private room,120,1,131,2022-06-08,2.34,1,200,29,,2022.0,120,19TH CENTURY VICTORIAN STYLE HOME - ST. CROIX ROOM,19th century victorian style home - st. croix room
399,24517010,Mel's Relaxing Summer Chalet,185202611,Melany,Kent,Dundas,46.28337,-64.57755,Entire home/apt,160,5,11,2020-07-18,0.23,1,32,0,,2020.0,800,MEL'S RELAXING SUMMER CHALET,mel's relaxing summer chalet
400,24551299,Cozy Waterfront Cottage :-),61880633,Danielle And Marc,Kent,Dundas,46.36258,-64.61668,Entire home/apt,131,3,9,2021-09-10,0.19,1,117,3,,2021.0,393,COZY WATERFRONT COTTAGE :-),cozy waterfront cottage :-)
401,24567648,Peaceful In The City,2254873,Terri And Paul,York,Fredericton,45.95844,-66.6792,Entire home/apt,900,1,21,2022-04-11,1.34,1,89,18,,2022.0,900,PEACEFUL IN THE CITY,peaceful in the city
402,21547960,Treehouse in the woods,136097002,Kathryn,Westmorland,Salisbury,46.05396,-65.13445,Entire home/apt,55,1,89,2022-05-31,1.63,1,85,2,,2022.0,55,TREEHOUSE IN THE WOODS,treehouse in the woods
403,24572404,Lovely Downtown Historical Duplex Home,54543299,MissD,Westmorland,Moncton,46.08887,-64.7902,Entire home/apt,129,2,15,2019-08-18,0.3,1,58,0,,2019.0,258,LOVELY DOWNTOWN HISTORICAL DUPLEX HOME,lovely downtown historical duplex home
404,24577774,Coin de Paradis sur la plage et la piste cyclable,46959781,Kevin,Gloucester,Caraquet,47.77109,-65.00597,Entire home/apt,109,7,8,2021-08-08,0.23,2,227,4,,2021.0,763,COIN DE PARADIS SUR LA PLAGE ET LA PISTE CYCLABLE,coin de paradis sur la plage et la piste cyclable
405,21625280,ParkSylvania on Forest Grove rd.,36214184,Clare,Westmorland,Moncton,46.10795,-64.86136,Entire home/apt,105,10,42,2021-09-07,0.86,1,68,3,,2021.0,1050,PARKSYLVANIA ON FOREST GROVE RD.,parksylvania on forest grove rd.
406,21700076,Alvin's Harbourview 2 bed apt. in old Saint John,99381199,Alvin,Saint John,City of Saint John,45.28522,-66.05668,Entire home/apt,95,1,260,2022-06-10,5.02,5,289,25,,2022.0,95,ALVIN'S HARBOURVIEW 2 BED APT. IN OLD SAINT JOHN,alvin's harbourview 2 bed apt. in old saint john
407,24600708,3-Bedroom Town House in Quispamsis,88439376,Ali,Kings,Rothesay,45.43166,-65.99444,Entire home/apt,120,1,24,2022-06-11,0.51,1,137,6,,2022.0,120,3-BEDROOM TOWN HOUSE IN QUISPAMSIS,3-bedroom town house in quispamsis
408,26326668,Cute Budget Friendly Studio Uptown  Prince William,50511831,Historica,Saint John,City of Saint John,45.27092,-66.06257,Entire home/apt,122,2,76,2022-05-29,1.58,11,0,9,,2022.0,244,CUTE BUDGET FRIENDLY STUDIO UPTOWN  PRINCE WILLIAM,cute budget friendly studio uptown  prince william
409,26344833,Stay and Play at Mactaquac,198133057,David And Diane,York,Bright,45.96881,-66.90038,Entire home/apt,99,1,97,2022-06-24,2.03,1,43,9,,2022.0,99,STAY AND PLAY AT MACTAQUAC,stay and play at mactaquac
410,26349573,Waterfront Cottage,176274443,Lucie,York,Manners Sutton,45.74452,-67.01666,Entire home/apt,199,2,26,2022-06-02,0.54,1,286,9,,2022.0,398,WATERFRONT COTTAGE,waterfront cottage
411,26368479,Beds at Blooms,198291399,Haidee/Trudy,Westmorland,Sackville,45.89838,-64.37026,Entire home/apt,125,2,131,2022-06-22,2.71,1,177,43,,2022.0,250,BEDS AT BLOOMS,beds at blooms
412,26393426,Modern/one queen/conveniently located home,198468944,Ali,Kings,Rothesay,45.41805,-65.98309,Private room,61,1,21,2022-06-09,0.45,3,84,3,,2022.0,61,MODERN/ONE QUEEN/CONVENIENTLY LOCATED HOME,modern/one queen/conveniently located home
413,26394904,Modern/Queen bed/great convenient neighbourhood,198468944,Ali,Kings,Rothesay,45.41846,-65.98265,Private room,61,1,16,2020-09-13,0.33,3,2,0,,2020.0,61,MODERN/QUEEN BED/GREAT CONVENIENT NEIGHBOURHOOD,modern/queen bed/great convenient neighbourhood
414,26395466,GRANDMA'S HOUSE - Miramichi home with a view,198481896,Lisa,Northumberland,Blackville,46.73074,-65.8161,Entire home/apt,120,3,54,2021-09-06,1.13,1,101,10,,2021.0,360,GRANDMA'S HOUSE - MIRAMICHI HOME WITH A VIEW,grandma's house - miramichi home with a view
415,26397871,2 Bedroom Apartment in Shediac River,198507323,Mario-Pierre,Westmorland,Shediac,46.26739,-64.59412,Entire home/apt,89,1,147,2022-06-18,3.03,1,300,28,,2022.0,89,2 BEDROOM APARTMENT IN SHEDIAC RIVER,2 bedroom apartment in shediac river
416,26399165,conveniently located/beautiful neighbourhood,198468944,Ali,Kings,Rothesay,45.4188,-65.98142,Private room,61,1,41,2022-05-21,0.85,3,348,17,,2022.0,61,CONVENIENTLY LOCATED/BEAUTIFUL NEIGHBOURHOOD,conveniently located/beautiful neighbourhood
417,26474743,Stay in a mini barn!,7531080,Mareike,Saint John,City of Saint John,45.28479,-66.0859,Private room,99,1,29,2020-11-07,0.6,3,26,0,,2020.0,99,STAY IN A MINI BARN!,stay in a mini barn!
418,24615622,"HARTS CONTENT
 Private Entrance & Waterfront Room",186026451,Bonita,Queens,Gagetown,45.81198,-66.16698,Private room,99,1,43,2022-06-12,0.88,2,73,12,,2022.0,99,"HARTS CONTENT
 PRIVATE ENTRANCE & WATERFRONT ROOM","harts content
 private entrance & waterfront room"
419,24623126,Leez Vacation Rentals,186077626,Lise,Westmorland,Shediac,46.22129,-64.5427,Entire home/apt,225,7,13,2020-08-07,0.27,1,17,0,,2020.0,1575,LEEZ VACATION RENTALS,leez vacation rentals
420,24627229,""" La Chambre nord-ouest "" avec vue sur la mer!",138381527,Elisabeth,Gloucester,Caraquet,47.79551,-64.9024,Private room,68,1,35,2022-05-15,0.7,4,296,4,,2022.0,68,""" LA CHAMBRE NORD-OUEST "" AVEC VUE SUR LA MER!",""" la chambre nord-ouest "" avec vue sur la mer!"
421,24627917,"Life Is Better At The Lake
Private Entrance",186026451,Bonita,Queens,Gagetown,45.81375,-66.16732,Private room,99,1,33,2022-05-23,0.68,2,349,3,,2022.0,99,"LIFE IS BETTER AT THE LAKE
PRIVATE ENTRANCE","life is better at the lake
private entrance"
422,22790467,Capitol Robinson Suite 302 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,15,2022-06-12,0.32,35,303,10,,2022.0,136,CAPITOL ROBINSON SUITE 302 - BOWER HOTELS + SUITES,capitol robinson suite 302 - bower hotels + suites
423,22790522,Capitol Robinson Suite 303 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,4,2022-03-19,0.09,35,308,1,,2022.0,136,CAPITOL ROBINSON SUITE 303 - BOWER HOTELS + SUITES,capitol robinson suite 303 - bower hotels + suites
424,22790584,Capitol Robinson Suite 304 - Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08903,-64.7798,Private room,136,1,23,2021-11-28,0.47,35,290,6,,2021.0,136,CAPITOL ROBINSON SUITE 304 - BOWER HOTELS + SUITES,capitol robinson suite 304 - bower hotels + suites
425,22790736,Lester Lofts - Suite 101 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08974,-64.7739,Private room,145,1,11,2020-05-18,0.22,35,318,0,,2020.0,145,LESTER LOFTS - SUITE 101 BY BOWER HOTELS + SUITES,lester lofts - suite 101 by bower hotels + suites
426,22790811,Lester Lofts - Suite 102 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08974,-64.7739,Private room,145,1,2,2019-03-24,0.05,35,224,0,,2019.0,145,LESTER LOFTS - SUITE 102 BY BOWER HOTELS + SUITES,lester lofts - suite 102 by bower hotels + suites
427,22790923,Lester Lofts - Suite 202 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08974,-64.7739,Private room,185,1,4,2022-04-29,0.12,35,275,3,,2022.0,185,LESTER LOFTS - SUITE 202 BY BOWER HOTELS + SUITES,lester lofts - suite 202 by bower hotels + suites
428,22791091,Lester Lofts - Suite 301 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08974,-64.7739,Private room,185,1,8,2022-06-09,0.23,35,297,3,,2022.0,185,LESTER LOFTS - SUITE 301 BY BOWER HOTELS + SUITES,lester lofts - suite 301 by bower hotels + suites
429,22791168,Lester Lofts - Suite 202 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08974,-64.7739,Private room,185,1,6,2021-03-06,0.17,35,283,0,,2021.0,185,LESTER LOFTS - SUITE 202 BY BOWER HOTELS + SUITES,lester lofts - suite 202 by bower hotels + suites
430,22795168,Cozy cottage on the Bay of Fundy,47141908,Susan,Charlotte,Saint George,45.05632,-66.85821,Entire home/apt,175,4,55,2021-10-12,1.13,4,312,15,,2021.0,700,COZY COTTAGE ON THE BAY OF FUNDY,cozy cottage on the bay of fundy
431,22825559,Château Queen - Suite 101 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08905,-64.78182,Private room,131,1,19,2021-10-06,0.49,35,283,3,,2021.0,131,CHÂTEAU QUEEN - SUITE 101 BY BOWER HOTELS + SUITES,château queen - suite 101 by bower hotels + suites
432,22825654,Château Queen - Suite 102 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08905,-64.78182,Private room,131,1,16,2022-02-13,0.42,35,300,3,,2022.0,131,CHÂTEAU QUEEN - SUITE 102 BY BOWER HOTELS + SUITES,château queen - suite 102 by bower hotels + suites
433,22825715,Chateau Queen - Suite 201 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08905,-64.78182,Private room,131,1,10,2022-04-17,0.24,35,300,3,,2022.0,131,CHATEAU QUEEN - SUITE 201 BY BOWER HOTELS + SUITES,chateau queen - suite 201 by bower hotels + suites
434,24628287,"Chambre jardin, tranquille, côté sud.",138381527,Elisabeth,Gloucester,Caraquet,47.79719,-64.90251,Private room,74,1,10,2019-08-12,0.2,4,111,0,,2019.0,74,"CHAMBRE JARDIN, TRANQUILLE, CÔTÉ SUD.","chambre jardin, tranquille, côté sud."
435,26475861,Morel Executive Suites #5,160722820,Denis,Madawaska,Madawaska,47.36462,-68.32706,Hotel room,143,1,83,2022-06-22,1.73,9,151,12,,2022.0,143,MOREL EXECUTIVE SUITES #5,morel executive suites #5
436,26523576,Cabane de ressourcement en forêt,172052684,Stéphane Et Manon,Madawaska,Sainte-Joseph,47.473,-68.32332,Entire home/apt,56,2,58,2022-06-11,1.22,4,142,21,,2022.0,112,CABANE DE RESSOURCEMENT EN FORÊT,cabane de ressourcement en forêt
437,26567541,Old Village Room,134595404,Jennifer,Kent,Richibucto,46.64682,-64.87495,Private room,55,1,19,2020-07-17,0.4,2,1,0,,2020.0,55,OLD VILLAGE ROOM,old village room
438,22825763,Château Queen - Suite202 by Bower Hotels + Suites,4000300,Bower Hotel,Westmorland,Moncton,46.08905,-64.78182,Private room,131,1,16,2022-05-22,0.37,35,293,7,,2022.0,131,CHÂTEAU QUEEN - SUITE202 BY BOWER HOTELS + SUITES,château queen - suite202 by bower hotels + suites
439,26585130,Country style loft,199169609,Paul & Nathalie,Kent,Dundas,46.33999,-64.56254,Entire home/apt,108,1,211,2022-06-24,5.51,1,128,97,,2022.0,108,COUNTRY STYLE LOFT,country style loft
440,22860945,Luxury room. Close 2 UNB Queen St. Walking trails,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.94685,-66.63406,Entire home/apt,96,1,204,2022-06-22,3.85,6,56,62,,2022.0,96,LUXURY ROOM. CLOSE 2 UNB QUEEN ST. WALKING TRAILS,luxury room. close 2 unb queen st. walking trails
441,22882688,Lavender Manor. Minutes from Beach!,170942881,Lori,Kent,Wellington,46.54828,-64.71774,Entire home/apt,300,2,95,2022-05-22,1.84,1,126,28,,2022.0,600,LAVENDER MANOR. MINUTES FROM BEACH!,lavender manor. minutes from beach!
442,26594137,Maison Vents & Mer - Télétravail en bord de mer,199790727,Marie-Eve,Gloucester,Caraquet,47.79868,-64.90105,Entire home/apt,215,3,54,2022-04-13,1.17,1,73,21,,2022.0,645,MAISON VENTS & MER - TÉLÉTRAVAIL EN BORD DE MER,maison vents & mer - télétravail en bord de mer
443,22936162,The Star Dome at the Belleisle Bayview Retreat!,37719862,Andrew,Kings,Springfield,45.61,-65.8921,Entire home/apt,172,1,241,2022-06-18,4.95,3,323,87,,2022.0,172,THE STAR DOME AT THE BELLEISLE BAYVIEW RETREAT!,the star dome at the belleisle bayview retreat!
