id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50929520,Unique Tree House Glamping Experience! “The Roy”,75812273,Whitney,Queens,Johnston,45.89537,-65.81497,Entire home/apt,196,2,9,2022-06-19,0.81,3,338,9,
50932286,Room no 2 - Gite de la Sagouine,319888830,Carole,Kent,Wellington,46.47226,-64.72062,Private room,99,1,5,2022-02-02,0.45,6,333,5,
50932579,Room no 3 - Gite de la Sagouine,319888830,Carole,Kent,Wellington,46.47239,-64.72198,Private room,115,1,2,2022-02-12,0.44,6,325,2,
50932694,Room no 4 - Gite de la Sagouine,319888830,Carole,Kent,Wellington,46.47156,-64.72191,Private room,115,1,2,2022-04-15,0.19,6,345,2,
50932784,Suite no 5 - Gite de la Sagouine,319888830,Carole,Kent,Wellington,46.47287,-64.72204,Private room,149,1,1,2021-08-04,0.09,6,328,1,
50932870,Room no 6 - Gite de la Sagouine,319888830,Carole,Kent,Wellington,46.47224,-64.72099,Private room,120,1,1,2021-08-14,0.09,6,340,1,
50935418,Oceanfront one bedroom condo with pool,131155757,Nicole,Westmorland,Shediac,46.23634,-64.45739,Entire home/apt,200,6,0,,,4,44,0,
50937004,"Roulotte de parc, bord de l’eau +20$ pour animaux",114627456,Eric,Madawaska,Saint-Jacques,47.43065,-68.44969,Entire home/apt,170,2,1,2021-07-31,0.09,4,149,1,
50942018,Gite La Voilière,15827489,Yvette,Gloucester,Caraquet,47.78495,-64.96984,Private room,94,2,25,2022-06-09,2.20,1,321,25,
50951043,Ravissante Suite vue sur l'eau avec spa,317992447,Carmen,Kent,Wellington,46.51444,-64.68534,Entire home/apt,141,2,18,2022-06-17,1.75,1,4,18,
50958577,Le Faucon d'Or,172052684,Stéphane Et Manon,Madawaska,Sainte-Joseph,47.47317,-68.32397,Entire home/apt,60,1,47,2022-06-22,4.11,4,345,47,
50969246,Itty Bitty House Chaleur,320144517,Gilbert & Melissa,Gloucester,Bathurst,47.61902,-65.62659,Entire home/apt,41,5,1,2021-08-21,0.10,1,112,1,
50206484,Recently renovated basement. Nice and comfortable.,126875163,AHHA’s,Westmorland,Moncton,46.0976,-64.78249,Entire home/apt,75,2,17,2022-06-20,1.37,1,286,16,
50232224,East Coast Hideaway - Glamping Dome,276390980,Parise & Shawn,Westmorland,Shediac,46.16967,-64.54238,Entire home/apt,199,1,78,2022-06-21,10.45,1,188,78,
50248000,"Nightly Farm House Rental at
Moore's Specialties.",8797295,May,Saint John,Simonds,45.26202,-65.74204,Entire home/apt,260,1,1,2021-08-05,0.09,1,48,1,
50248021,New Bayside #2  just minutes to St. Andrews,46957076,Diane And Vic,Charlotte,Saint Croix,45.12747,-67.1049,Entire home/apt,280,3,13,2021-09-25,1.09,4,140,13,
50248640,zion Delux 0,220303536,Zion-Inn,Saint John,City of Saint John,45.27726,-66.08333,Private room,38,2,13,2022-06-11,1.14,15,350,13,
50261936,Townhouse| Laundry | walking trails | 2 bed,230958093,Jessica,York,Fredericton,45.94372,-66.69537,Entire home/apt,142,1,25,2022-06-05,2.12,12,322,25,
50267365,Cora's Lodge overlooking the Tobique River,4999964,Erin,Victoria,Lorne,47.05546,-67.3044,Entire home/apt,150,3,2,2021-08-15,0.17,1,302,2,
50268346,360° WATERFRONT 🟢 | Fox River Chalets,405867359,Connie,Kent,Dundas,46.31177,-64.6966,Entire home/apt,200,2,99,2022-06-21,8.11,2,245,99,
50269098,"Peaceful bedroom, downtown",299063296,Olivia,Westmorland,Moncton,46.10231,-64.79578,Private room,85,2,19,2022-05-31,1.57,1,361,19,
50278566,The Villa - one minute walk to the beach!,339581029,Gary,Westmorland,Shediac,46.23809,-64.50412,Entire home/apt,214,7,5,2021-10-18,0.46,2,301,5,
50290152,★Birdsong Space PRIVATE Apt w/ air conditioner,406076995,Fabiana,Albert,Coverdale,46.05405,-64.81016,Entire home/apt,91,1,43,2022-06-20,3.56,1,1,43,
50299239,"Great place for Work or Play in the ""Chi""",271297451,Krishna,Northumberland,Newcastle,47.00927,-65.56247,Entire home/apt,160,2,16,2022-05-27,1.40,2,301,16,
50306302,"Waterfront, Rustic Chalet",184251936,Denise,Kent,Wellington,46.43097,-64.62473,Entire home/apt,140,7,4,2021-08-30,0.33,5,7,4,
50311499,Kate's Blue House; Cottage living on the trail!,212418525,Karen,York,Fredericton,45.96236,-66.66505,Entire home/apt,150,3,15,2022-06-04,1.26,1,272,15,
50331829,"Oak Bay / St. Andrews Waterfront Cottage, Private",60738244,Tammy,Charlotte,Saint David,45.21098,-67.1933,Entire home/apt,187,2,17,2022-06-13,1.40,2,133,17,
50336162,Deer Island Charm,382878334,Cole,Charlotte,West Isles,44.96499,-67.00661,Entire home/apt,80,1,0,,,1,236,0,
50339976,Million Dollar View! Waterfront Cozy Cottage,72076270,Luke,Kent,Dundas,46.32616,-64.51831,Entire home/apt,200,6,3,2021-08-29,0.29,2,301,3,
50341273,Private river Cottage,69648890,Kineret,Kings,Norton,45.56337,-65.79156,Entire home/apt,250,3,15,2022-06-14,1.25,1,330,15,
50345382,New Bayside #1 Cottage -  Minutes to St. Andrews!,46957076,Diane And Vic,Charlotte,Saint Croix,45.1259,-67.11225,Entire home/apt,280,3,9,2021-09-20,0.78,4,314,9,
50355311,Station 1 - Suite 1 bedroom 110,361240603,Corinne,Westmorland,Moncton,46.10847,-64.77887,Private room,148,1,0,,,9,329,0,
50358109,A cozy home facing the water,309224129,Julie,Westmorland,Shediac,46.212997,-64.369415,Entire home/apt,250,3,13,2021-08-26,1.10,1,40,13,
50360310,"1 BDRM w/ private bath and living room, DT Moncton",406073815,Allysha & Kyle,Westmorland,Moncton,46.09318,-64.78921,Entire home/apt,100,2,4,2022-03-10,0.41,7,100,4,
50360409,"1 BDRM w/ private bath & balcony, Downtown Moncton",406073815,Allysha & Kyle,Westmorland,Moncton,46.09391,-64.788,Entire home/apt,90,2,12,2022-06-20,1.10,7,147,12,
50360509,"Studio Apartment, luxurious bathroom, Downtown",406073815,Allysha & Kyle,Westmorland,Moncton,46.09378,-64.78932,Entire home/apt,105,2,18,2022-06-06,1.63,7,102,18,
50360547,"Private BDRM w/ Luxurious Bathroom, Downtown",406073815,Allysha & Kyle,Westmorland,Moncton,46.09378,-64.78777,Entire home/apt,105,2,21,2022-04-29,1.93,7,106,21,
50360558,Newly Renovated 1 BDRM Apartment Downtown Moncton,406073815,Allysha & Kyle,Westmorland,Moncton,46.09372,-64.78754,Entire home/apt,95,2,12,2022-05-07,1.09,7,94,12,
50360580,"1BDRM, private bath, kitchenette, Downtown Moncton",406073815,Allysha & Kyle,Westmorland,Moncton,46.09371,-64.78784,Entire home/apt,75,2,13,2022-05-30,1.20,7,83,13,
50360590,1 BDRM w/ private bath and shared kitchenette,406073815,Allysha & Kyle,Westmorland,Moncton,46.09509,-64.7882,Entire home/apt,86,2,20,2022-06-19,1.82,7,113,20,
50360888,Chambre Jaune,80523518,Famille,Gloucester,Caraquet,47.76996,-65.02764,Private room,130,1,0,,,8,332,0,
50361487,Chambre Verte,80523518,Famille,Gloucester,Caraquet,47.77166,-65.0286,Private room,130,1,4,2022-06-23,0.34,8,327,4,
50364001,Magnolia Lane Cottage,62461959,Joshua And Katie,Queens,Waterborough,45.91571,-65.99433,Entire home/apt,233,2,38,2022-05-29,3.31,1,263,38,
50369969,Beautiful Room in beautiful house,406850564,Melika,Westmorland,Moncton,46.09601,-64.78265,Private room,85,3,0,,,1,0,0,
50370038,Motel Room 2 - FOUR Nature Resort,36199878,Emily,Northumberland,Nelson,46.87683,-65.65882,Private room,95,1,1,2022-06-20,1,11,345,1,
50370137,Motel Room 3 - FOUR Nature Resort,36199878,Emily,Northumberland,Nelson,46.87743,-65.65949,Private room,95,1,0,,,11,344,0,
50370180,Motel Room 5 - FOUR Nature Resort,36199878,Emily,Northumberland,Nelson,46.87678,-65.66057,Private room,95,1,1,2021-08-15,0.10,11,344,1,
50373271,"Private Haven on St. John River in Long Reach, NB",406887312,Craig,Kings,Kingston,45.43942,-66.01785,Entire home/apt,350,7,3,2021-08-21,0.26,1,201,3,
50376461,"Dog friendly, water view and fire pit!",406924431,Nathalie,Kent,Dundas,46.33203,-64.59497,Entire home/apt,140,3,9,2021-09-21,0.75,1,45,9,
50377701,Une maison parfaite pour vos vacances en famille,156543347,Melissa,Gloucester,Caraquet,47.78821,-64.96921,Entire home/apt,175,2,25,2022-06-13,2.16,1,279,25,
50395452,Little wishing star camper,393306396,Crystal,Westmorland,Shediac,46.21839,-64.55828,Entire home/apt,120,3,12,2022-06-10,1.03,2,315,12,
50396575,Sunshinehouse,97025107,Achim,Westmorland,Shediac,46.22195,-64.54602,Entire home/apt,114,6,3,2021-09-10,0.25,1,134,3,
50410450,PRIVATE OCEANFRONT Starfish Cottage  AMAZING VIEWS,134119641,Dennis,Charlotte,Campobello,44.948139,-66.923141,Entire home/apt,320,2,8,2022-05-30,0.76,3,116,8,
50414073,CLOSE TO BEACHES!,407261168,Steven,Westmorland,Botsford,46.19204,-64.16074,Entire home/apt,125,2,8,2021-09-05,0.68,1,0,8,
50431343,Beautifully restored Clifden Manor,64438049,Jessica,Saint John,City of Saint John,45.2813,-66.06669,Entire home/apt,741,2,13,2022-06-12,1.22,1,140,13,
50439832,Ocean bay cottage🌅,407506583,India,Kent,Wellington,46.46947,-64.71124,Entire home/apt,100,1,22,2021-09-27,1.83,1,308,22,
50443583,"BEAUTIFUL House For Rent. 
River Front 😎🌞",263263339,Karine,Northumberland,Alnwick,47.40757,-64.98319,Entire home/apt,200,1,22,2022-06-18,2.13,1,43,22,
50452975,Beach side triangle,176331934,Chanelle,Gloucester,Shippagan,47.75986,-64.7412,Entire home/apt,150,4,10,2022-05-27,0.89,4,149,10,
50454082,Morel Executive Suites #7,160722820,Denis,Madawaska,Madawaska,47.36495,-68.32605,Entire home/apt,217,1,5,2022-05-26,0.46,9,182,5,
50461301,Cheerful Suite 1 bedroom (Queen bed) with 1 bath,375628361,Ibrahim,Westmorland,Moncton,46.127,-64.79214,Private room,84,1,0,,,1,362,0,
50465931,Whale of a View Oceanfront Cottage! Amazing views!,134119641,Dennis,Charlotte,Campobello,44.94651,-66.92515,Entire home/apt,317,2,16,2022-06-23,1.37,3,82,16,
50481625,Beach vibes,361731667,Bryan,Westmorland,Shediac,46.23858,-64.51415,Entire home/apt,180,2,14,2021-10-01,1.16,7,295,14,
51010630,Unique Tree House Glamping Experience! “The Lola”,75812273,Whitney,Queens,Johnston,45.89452,-65.81506,Entire home/apt,196,2,7,2021-08-24,0.62,3,350,7,
51014654,Lucy's Lakeside Cottage 2,84292676,Tina,York,Manners Sutton,45.55877,-67.04752,Entire home/apt,160,4,8,2021-10-22,0.73,2,46,8,
51022096,Dream by The Sea,375745345,Steven,Charlotte,Saint Andrews,45.07221,-67.04583,Entire home/apt,357,3,8,2022-05-22,0.71,2,260,8,
51025176,Hardy’s slice,361731667,Bryan,Westmorland,Shediac,46.23708,-64.51564,Entire home/apt,225,2,9,2021-09-13,0.83,7,286,9,
51034755,#2 Waterfront Cottage Southwest Miramichi River,214086427,Stacey,Carleton,Aberdeen,46.53176,-67.17863,Entire home/apt,99,1,28,2022-06-23,2.51,2,147,28,
51036402,The Bachelor at Big Pine; a bright and cozy suite!,392347063,Keltie,Albert,Hillsborough,45.93277,-64.65715,Entire home/apt,94,1,57,2022-06-15,4.99,1,182,57,
51040071,The Boat House,412945026,Mandi,Westmorland,Shediac,46.23794,-64.51717,Entire home/apt,141,2,5,2022-06-19,2.59,1,159,5,
51044955,Relaxing 3-Bedroom Country Cottage in a beautiful 10 acre field,81836385,Laurel,York,Saint Marys,46.13494,-66.60865,Entire home/apt,250,2,15,2022-06-12,1.35,2,293,15,
51045184,Comfortable 3 Bedroom Place in Dieppe,23587432,Paul,Westmorland,Moncton,46.06383,-64.70937,Entire home/apt,220,10,1,2021-08-19,0.10,2,331,1,
51064179,Delightful camper/RV near the saltwater.,406751150,Angela D.,Westmorland,Shediac,46.22244,-64.38835,Entire home/apt,90,1,0,,,1,281,0,
51086171,Beautiful Cabin on the river with a hot tub!,114259090,Matt,Carleton,Brighton,46.38455,-67.36296,Entire home/apt,249,2,30,2022-06-19,2.75,1,100,30,
51087909,Welcome to Bay Breeze. Beautiful Ocean Views.,198472533,Barb,Gloucester,Caraquet,47.799946,-64.888199,Entire home/apt,133,1,9,2022-05-21,0.87,2,304,9,
51247748,Century Charm 2,265895464,Melissa,Restigouche,Addington,48.00327,-66.67215,Entire home/apt,179,2,17,2022-06-17,1.55,6,139,17,
51098143,"Salty Fox Cabin
A charming & rustic log cabin",202522214,Leanne And Darin,Charlotte,Saint David,45.19277,-67.1502,Entire home/apt,175,2,23,2022-06-19,3.01,1,270,23,
51257764,Mink Brook Ocean-view cottage,415021075,Becca,Charlotte,Lepreau,45.15036,-66.49126,Entire home/apt,153,7,0,,,1,315,0,
51098351,"Petit chalet sur le bord de la mer, endroit privé",409282564,Lucie,Gloucester,Caraquet,47.80555,-64.81838,Entire home/apt,108,5,10,2021-09-15,0.90,3,32,10,
51259806,"Beautiful 
2 bedroom 
Trailer/RV on the River.",415041965,Neil Donald,Northumberland,Chatham,47.01083,-65.53571,Entire home/apt,89,1,1,2021-09-02,0.10,1,341,1,
51108867,FUNDY DOME TENTS - THE MOORE,339344752,Kelsey,Saint John,Saint Martins,45.35638,-65.54777,Entire home/apt,225,1,39,2022-06-05,5.18,2,127,39,
51269259,Honeycomb Point Cottage,151598425,Lynda,Saint John,Saint Martins,45.31681,-65.55932,Entire home/apt,179,5,5,2021-09-19,0.48,1,311,5,
51109128,FUNDY DOME TENTS - THE CLAYTON,339344752,Kelsey,Saint John,Saint Martins,45.35467,-65.54585,Entire home/apt,225,1,68,2022-06-20,8.36,2,101,68,
51281727,Safari Oasis,298583660,Annette,Westmorland,Moncton,46.10331,-64.8001,Entire home/apt,125,2,4,2021-09-20,0.37,2,319,4,
51845508,Lovely 1 bedroom with queen bed and 1 sofa bed.,211885977,Jonald,Albert,Coverdale,46.06817,-64.79229,Entire home/apt,108,1,32,2022-06-19,3.17,1,323,32,
51302063,Our Neck of The Woods,283919858,Kim,York,North Lake,45.81135,-67.74507,Entire home/apt,150,2,5,2022-05-21,0.51,1,323,5,
51862479,"Stylish 1 BR  apartment ,gorgeous waterfront",320947884,Lisa,Charlotte,Saint George,45.12442,-66.81916,Entire home/apt,153,2,9,2022-06-12,0.96,4,143,9,
51862819,Historical home - 1 small bdrm. . Close to UNB.,121322838,Positive ❤️Heart Living.P,York,Fredericton,45.94618,-66.63346,Private room,67,1,30,2022-06-18,3.04,6,307,30,
51303772,Lights Suite,397848726,Clara,Kings,Norton,45.6381,-65.69735,Entire home/apt,130,2,5,2022-06-19,0.50,2,308,5,
51869133,Cozy Private Room,420167886,Béatrice,Westmorland,Moncton,46.10255,-64.74845,Private room,91,2,1,2022-01-09,0.18,1,326,1,
51309242,Quiet 3 Bedroom Getaway in Shediac Bridge,249056376,Rachel,Westmorland,Shediac,46.27228,-64.56381,Entire home/apt,190,7,1,2021-08-21,0.10,1,309,1,
51870485,3 bedroom cottage by the beach fully furnished,420173505,Jennifer,Northumberland,Chatham,47.07409,-65.36387,Entire home/apt,250,1,9,2022-06-19,0.92,1,131,9,
51881973,The Lazy Maple:Cozy Cabin in the woods,296736200,Ryan,York,Bright,45.96509,-66.92501,Entire home/apt,199,2,67,2022-06-19,10.63,2,216,67,
51311675,Burlock Beach Lakehouse on Grand Lake,41835788,Sean And Elissa,Queens,Canning,46.02752,-66.03963,Entire home/apt,289,2,31,2022-06-12,3.10,1,296,31,
51886327,Do Drop Inn,340760918,Michael,Saint John,City of Saint John,45.30596,-65.98532,Entire home/apt,150,31,0,,,1,357,0,
51325034,"Cottage/Camp  Feels like a camp, minutes to beach",68831152,Wendy,Gloucester,Bathurst,47.67751,-65.67172,Entire home/apt,100,2,1,2022-05-04,0.58,1,55,1,
51330717,Cozy 1 bedroom Apartment,411969310,Corinne,Westmorland,Moncton,46.10083,-64.79686,Entire home/apt,105,3,3,2022-05-09,0.28,7,151,3,
51893828,Family friendly 3-BR* Avengers room*Rock climbing,206988841,Christine,Gloucester,Bathurst,47.62811,-65.66968,Entire home/apt,132,2,28,2022-06-17,2.88,2,129,28,
51906080,Chalet chez Ben,420416786,Chantal,Gloucester,Paquetville,47.73663,-65.10831,Entire home/apt,140,2,20,2022-06-05,2.10,1,271,20,
51921827,Cute and Cozy in Sackville,222180385,Nancy,Westmorland,Sackville,45.89817,-64.38392,Entire home/apt,88,1,32,2022-04-30,3.47,2,4,32,
51939295,Cheerful 2-bedroom Coastal cottage,4494946,Marie,Kent,Wellington,46.54791,-64.7074,Entire home/apt,165,3,6,2022-05-23,0.61,2,159,6,
51974182,🥰 Wow! Enjoy Nice & Clean 3 bedrooms NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10193,-64.8204,Entire home/apt,129,1,0,,,56,0,0,
51987518,The Attic,184830807,Nancy,Northumberland,Nelson,46.85126,-65.69157,Entire home/apt,125,3,0,,,1,298,0,
51997983,Bay Breeze Cottage,272248458,Lynda,Northumberland,Hardwicke,47.07186,-65.09923,Entire home/apt,300,2,1,2021-10-03,0.11,1,165,1,
52005659,The Juice Box - Beautiful 2 Bedroom Condo,404751790,Nancy,Saint John,City of Saint John,45.27303,-66.05329,Entire home/apt,159,2,20,2022-06-16,2.11,1,282,20,
52013895,"Cozy 1 Bedroom, close to downtown Moncton.",284620126,Vinayak,Albert,Coverdale,46.0601,-64.79831,Private room,60,1,13,2021-10-30,1.33,1,0,13,
52019710,🥰 Wow! Enjoy Nice & Clean 3 bedrooms NBCC Moncton,217958381,Rafael,Westmorland,Moncton,46.10514,-64.82857,Entire home/apt,109,1,0,,,56,0,0,
52019861,🥰 Wow! Enjoy Nice & Clean 2 bedrooms Avenir Center,217958381,Rafael,Westmorland,Moncton,46.08029,-64.79837,Entire home/apt,153,1,1,2022-01-23,0.19,56,18,1,
52022558,Safari Tent 3 -  All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18221,-66.96217,Private room,137,1,3,2022-06-18,1.80,18,282,3,
52023394,Safari Tent 4 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18341,-66.96135,Private room,149,1,9,2022-05-19,2.55,18,270,9,
52024536,Safari Tent 5 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18409,-66.96228,Private room,149,1,1,2022-06-06,1,18,285,1,
52026203,Nice place to stay in Moncton,418452470,Viji,Westmorland,Moncton,46.11684,-64.83615,Private room,35,2,2,2021-10-01,0.21,3,176,2,
52027994,Safari Tent 6 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18346,-66.96126,Private room,149,1,0,,,18,288,0,
52028375,Safari Tent 7 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18288,-66.96269,Private room,139,1,0,,,18,287,0,
50483746,Home by the beach,361731667,Bryan,Westmorland,Shediac,46.23848,-64.51208,Entire home/apt,180,2,10,2022-05-22,0.84,7,299,10,
50485913,Cheerful Oceanfront Cottage On White Head,341637588,Holly,Charlotte,Grand Manan,44.63215,-66.72011,Entire home/apt,80,3,8,2022-06-21,0.81,1,287,8,
50489151,Barn by the Beach Cottage,144483206,Andrea,Westmorland,Botsford,46.20784,-64.19721,Entire home/apt,146,2,18,2021-10-14,1.64,1,73,18,
50524477,The Cozy Coastal,180798729,Troy,Kent,Wellington,46.44412,-64.69272,Entire home/apt,180,5,6,2021-08-28,0.52,1,22,6,
52509921,Newly renovated Spacefull 2 bedroom Chalet,422975312,Alex,Restigouche,Colborne,47.991577,-66.265862,Entire home/apt,208,2,9,2022-03-13,1.56,3,335,9,
52525516,Fresh 2 Bedroom - City Central,90017622,Chris,Saint John,City of Saint John,45.28398,-66.05962,Entire home/apt,183,2,19,2022-06-15,2.14,2,312,19,
52546377,skye #8 cozy room @ the basement,410619789,Michele,Saint John,City of Saint John,45.30188,-66.01788,Private room,24,1,2,2022-03-08,0.23,7,235,2,
52554015,The Bear Room @ LongJohns Lodge,238714878,Liana & Doug,Gloucester,Bathurst,47.41818,-65.79885,Private room,150,1,1,2021-10-08,0.12,5,171,1,
52554711,Spacious and Central Downtown Private Unit,273948177,Kevin,York,Fredericton,45.95768,-66.63884,Entire home/apt,119,2,18,2022-06-21,2.89,1,138,18,
52555029,"Large Luxurious 2BR Condo in the Heart of Uptown Coffee, Wifi",424849781,Alex,Saint John,City of Saint John,45.27549,-66.06275,Entire home/apt,134,1,20,2022-06-08,2.33,6,123,20,
52556113,The Moose Room @ LongJohns Lodge,238714878,Liana & Doug,Gloucester,Bathurst,47.41768,-65.79962,Private room,150,1,0,,,5,171,0,
52564164,"Friendly Place to Stay Moncton near Highway,NBCC",418452470,Viji,Westmorland,Moncton,46.11879,-64.83621,Private room,34,2,0,,,3,175,0,
52580311,Spacieuse maison au bord de l’océan,447070466,Chantal,Gloucester,Bathurst,47.669994,-65.64296,Entire home/apt,486,2,13,2022-06-19,4.70,1,254,13,
52581109,The Shed by the sea,107512533,Nathalie,Gloucester,Caraquet,47.79748,-64.90198,Entire home/apt,375,3,12,2022-06-11,1.85,2,267,12,
52030454,Safari Tent 8 - All Season Glamping,137824855,Michael At Dominion Hill,Charlotte,Saint Patrick,45.18369,-66.96092,Private room,149,1,0,,,18,266,0,
52031888,The COASTAL RETREAT near Parlee Beach,190169157,Emilie,Westmorland,Shediac,46.23103,-64.50638,Entire home/apt,225,2,0,,,1,313,0,
51348832,Cozy modern cove,258795205,Kelsey,Kent,Dundas,46.29733,-64.5606,Entire home/apt,130,1,5,2022-04-30,0.50,1,327,5,
52050086,"Maplebrook Retreat, Shediac NB • Single bubble #1",297480625,Isabelle,Westmorland,Shediac,46.25746,-64.57108,Entire home/apt,161,1,5,2022-06-23,0.61,8,81,5,
52051239,OwlsHead Cottage Alma ~W/Hot Tub Treehouse! ~,296536669,Jared,Albert,Alma,45.60177,-64.93577,Entire home/apt,295,2,56,2022-06-19,7.78,2,251,56,
51366415,Clark Hideaway,129409513,Sarah,York,Kingsclear,45.89386,-66.90125,Entire home/apt,341,2,18,2022-06-19,1.76,2,303,18,
52066947,Cheerful 3-bedroom home close to the airport!,221661105,Cassidy,Westmorland,Moncton,46.09496,-64.72825,Entire home/apt,116,3,26,2022-06-20,4.08,1,278,26,
51392726,King Bed Motel Room - FOUR Nature Resort,36199878,Emily,Northumberland,Nelson,46.87576,-65.65833,Private room,119,1,9,2022-06-15,0.86,11,244,9,
52073798,Huge 3 bedroom  historic home 2 minutes to uptown,108907931,Belinda,Saint John,City of Saint John,45.27864,-66.07548,Entire home/apt,191,21,1,2022-02-03,0.21,2,175,1,
